trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
3173,False,"{'a': 0.001, 'e': 0.04191967465885765}",25,19,12.772589386242561,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3174,False,"{'a': 0.001, 'e': 0.04187777593705126}",30,15,27.805030474750374,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3175,False,"{'a': 0.001, 'e': 0.0418359190930243}",30,18,22.739669603355992,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3176,False,"{'a': 0.001, 'e': 0.041794104084919896}",30,22,14.866329361585162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3177,False,"{'a': 0.001, 'e': 0.04175233087092308}",30,24,12.775957600668006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3178,False,"{'a': 0.001, 'e': 0.04171059940926062}",25,15,20.601113634355965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3179,False,"{'a': 0.001, 'e': 0.04166890965820104}",25,15,15.620595758837364,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3180,False,"{'a': 0.001, 'e': 0.04162726157605457}",20,9,18.73168153373035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3181,False,"{'a': 0.001, 'e': 0.04158565512117316}",20,0,38.93028688107813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
3182,False,"{'a': 0.001, 'e': 0.04154409025195034}",25,18,11.14814715750192,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3183,False,"{'a': 0.001, 'e': 0.04150256692682124}",30,23,14.841751266477772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3184,False,"{'a': 0.001, 'e': 0.0414610851042625}",20,13,13.628456175007166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
3185,False,"{'a': 0.001, 'e': 0.04141964474279235}",25,6,28.45823271266589,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
3186,False,"{'a': 0.001, 'e': 0.04137824580097038}",20,3,27.704477048709474,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3187,False,"{'a': 0.001, 'e': 0.041336888237397666}",20,8,24.064205437676847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3188,False,"{'a': 0.001, 'e': 0.04129557201071661}",30,13,24.07822326787948,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
3189,False,"{'a': 0.001, 'e': 0.04125429707961103}",20,9,23.1558256035008,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3190,False,"{'a': 0.001, 'e': 0.04121306340280596}",25,8,31.022481507222803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3191,False,"{'a': 0.001, 'e': 0.04117187093906774}",20,12,15.895022098447448,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3192,False,"{'a': 0.001, 'e': 0.04113071964720386}",25,7,31.0527154899045,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
